COMECANDO LOG DA INSTÂNCIA 7.txt
2 caminhos testados | Caminho selecionado: [Sensor(10), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 7767 | Sensor Sensor(25) | 1 caminhos testados | Caminho selecionado: [Sensor(25), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 7768 | Sensor Sensor(25) | 1 caminhos testados | Caminho selecionado: [Sensor(25), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 7769 | Sensor Sensor(25) | 1 caminhos testados | Caminho selecionado: [Sensor(25), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 7770 | Sensor Sensor(47) | 1 caminhos testados | Caminho selecionado: [Sensor(47), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 7771 | Sensor Sensor(47) | 1 caminhos testados | Caminho selecionado: [Sensor(47), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 7772 | Sensor Sensor(11) | No caminho [Sensor(11), FogNode(5)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(11), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 7773 | Sensor Sensor(6) | No caminho [Sensor(6), FogNode(5)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(6), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 7774 | Sensor Sensor(14) | 1 caminhos testados | Caminho selecionado: [Sensor(14), FogNode(9)] | Nó selecionado: FogNode(9)
Requisicao 7775 | Sensor Sensor(14) | 1 caminhos testados | Caminho selecionado: [Sensor(14), FogNode(9)] | Nó selecionado: FogNode(9)
Requisicao 7776 | Sensor Sensor(3) | No caminho [Sensor(3), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(3), FogNode(4)] | Nó selecionado: FogNode(4)
Requisicao 7777 | Sensor Sensor(48) | No caminho [Sensor(48), FogNode(25)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(48), FogNode(29)] | Nó selecionado: FogNode(29)
Requisicao 7778 | Sensor Sensor(7) | 1 caminhos testados | Caminho selecionado: [Sensor(7), FogNode(4)] | Nó selecionado: FogNode(4)
Requisicao 7779 | Sensor Sensor(7) | 1 caminhos testados | Caminho selecionado: [Sensor(7), FogNode(4)] | Nó selecionado: FogNode(4)
Requisicao 7780 | Sensor Sensor(53) | 1 caminhos testados | Caminho selecionado: [Sensor(53), FogNode(24)] | Nó selecionado: FogNode(24)
Requisicao 7781 | Sensor Sensor(50) | 1 caminhos testados | Caminho selecionado: [Sensor(50), FogNode(26)] | Nó selecionado: FogNode(26)
Requisicao 7782 | Sensor Sensor(55) | 1 caminhos testados | Caminho selecionado: [Sensor(55), FogNode(28)] | Nó selecionado: FogNode(28)
Requisicao 7783 | Sensor Sensor(19) | 1 caminhos testados | Caminho selecionado: [Sensor(19), FogNode(8)] | Nó selecionado: FogNode(8)
Requisicao 7784 | Sensor Sensor(10) | 1 caminhos testados | Caminho selecionado: [Sensor(10), FogNode(0)] | Nó selecionado: FogNode(0)
Requisicao 7785 | Sensor Sensor(10) | No caminho [Sensor(10), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(10), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 7786 | Sensor Sensor(42) | 1 caminhos testados | Caminho selecionado: [Sensor(42), FogNode(21)] | Nó selecionado: FogNode(21)
Requisicao 7787 | Sensor Sensor(22) | 1 caminhos testados | Caminho selecionado: [Sensor(22), FogNode(7)] | Nó selecionado: FogNode(7)
Requisicao 7788 | Sensor Sensor(32) | 1 caminhos testados | Caminho selecionado: [Sensor(32), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7789 | Sensor Sensor(32) | 1 caminhos testados | Caminho selecionado: [Sensor(32), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7790 | Sensor Sensor(32) | 1 caminhos testados | Caminho selecionado: [Sensor(32), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7791 | Sensor Sensor(11) | 1 caminhos testados | Caminho selecionado: [Sensor(11), FogNode(5)] | Nó selecionado: FogNode(5)
Requisicao 7792 | Sensor Sensor(11) | 1 caminhos testados | Caminho selecionado: [Sensor(11), FogNode(5)] | Nó selecionado: FogNode(5)
Requisicao 7793 | Sensor Sensor(41) | 1 caminhos testados | Caminho selecionado: [Sensor(41), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 7794 | Sensor Sensor(41) | 1 caminhos testados | Caminho selecionado: [Sensor(41), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 7795 | Sensor Sensor(41) | 1 caminhos testados | Caminho selecionado: [Sensor(41), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 7796 | Sensor Sensor(35) | 1 caminhos testados | Caminho selecionado: [Sensor(35), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 7797 | Sensor Sensor(14) | 1 caminhos testados | Caminho selecionado: [Sensor(14), FogNode(9)] | Nó selecionado: FogNode(9)
Requisicao 7798 | Sensor Sensor(11) | No caminho [Sensor(11), FogNode(5)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(11), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 7799 | Sensor Sensor(44) | 1 caminhos testados | Caminho selecionado: [Sensor(44), FogNode(19)] | Nó selecionado: FogNode(19)
Requisicao 7800 | Sensor Sensor(44) | 1 caminhos testados | Caminho selecionado: [Sensor(44), FogNode(19)] | Nó selecionado: FogNode(19)
Requisicao 7801 | Sensor Sensor(59) | 1 caminhos testados | Caminho selecionado: [Sensor(59), FogNode(26)] | Nó selecionado: FogNode(26)
Requisicao 7802 | Sensor Sensor(36) | 1 caminhos testados | Caminho selecionado: [Sensor(36), FogNode(18)] | Nó selecionado: FogNode(18)
Requisicao 7803 | Sensor Sensor(45) | No caminho [Sensor(45), FogNode(23)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(45), FogNode(19)] | Nó selecionado: FogNode(19)
Requisicao 7804 | Sensor Sensor(45) | No caminho [Sensor(45), FogNode(23)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(45), FogNode(19)] | Nó selecionado: FogNode(19)
Requisicao 7805 | Sensor Sensor(37) | 1 caminhos testados | Caminho selecionado: [Sensor(37), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 7806 | Sensor Sensor(1) | No caminho [Sensor(1), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(1), FogNode(4)] | Nó selecionado: FogNode(4)
Requisicao 7807 | Sensor Sensor(26) | 1 caminhos testados | Caminho selecionado: [Sensor(26), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7808 | Sensor Sensor(26) | 1 caminhos testados | Caminho selecionado: [Sensor(26), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7809 | Sensor Sensor(26) | 1 caminhos testados | Caminho selecionado: [Sensor(26), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7810 | Sensor Sensor(57) | 1 caminhos testados | Caminho selecionado: [Sensor(57), FogNode(27)] | Nó selecionado: FogNode(27)
Requisicao 7811 | Sensor Sensor(57) | 1 caminhos testados | Caminho selecionado: [Sensor(57), FogNode(27)] | Nó selecionado: FogNode(27)
Requisicao 7812 | Sensor Sensor(9) | No caminho [Sensor(9), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(9), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 7813 | Sensor Sensor(21) | 1 caminhos testados | Caminho selecionado: [Sensor(21), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 7814 | Sensor Sensor(2) | No caminho [Sensor(2), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(2), FogNode(4)] | Nó selecionado: FogNode(4)
Requisicao 7815 | Sensor Sensor(29) | 1 caminhos testados | Caminho selecionado: [Sensor(29), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 7816 | Sensor Sensor(29) | No caminho [Sensor(29), FogNode(13)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(29), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7817 | Sensor Sensor(29) | No caminho [Sensor(29), FogNode(13)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(29), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7818 | Sensor Sensor(53) | 1 caminhos testados | Caminho selecionado: [Sensor(53), FogNode(24)] | Nó selecionado: FogNode(24)
Requisicao 7819 | Sensor Sensor(4) | No caminho [Sensor(4), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(4), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 7820 | Sensor Sensor(17) | 1 caminhos testados | Caminho selecionado: [Sensor(17), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 7821 | Sensor Sensor(37) | 1 caminhos testados | Caminho selecionado: [Sensor(37), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 7822 | Sensor Sensor(49) | 1 caminhos testados | Caminho selecionado: [Sensor(49), FogNode(25)] | Nó selecionado: FogNode(25)
Requisicao 7823 | Sensor Sensor(0) | 1 caminhos testados | Caminho selecionado: [Sensor(0), FogNode(5)] | Nó selecionado: FogNode(5)
Requisicao 7824 | Sensor Sensor(50) | 1 caminhos testados | Caminho selecionado: [Sensor(50), FogNode(26)] | Nó selecionado: FogNode(26)
Requisicao 7825 | Sensor Sensor(20) | 1 caminhos testados | Caminho selecionado: [Sensor(20), FogNode(7)] | Nó selecionado: FogNode(7)
Requisicao 7826 | Sensor Sensor(57) | 1 caminhos testados | Caminho selecionado: [Sensor(57), FogNode(27)] | Nó selecionado: FogNode(27)
Requisicao 7827 | Sensor Sensor(25) | No caminho [Sensor(25), FogNode(13)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(25), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7828 | Sensor Sensor(27) | 1 caminhos testados | Caminho selecionado: [Sensor(27), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7829 | Sensor Sensor(27) | 1 caminhos testados | Caminho selecionado: [Sensor(27), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7830 | Sensor Sensor(56) | 1 caminhos testados | Caminho selecionado: [Sensor(56), FogNode(29)] | Nó selecionado: FogNode(29)
Requisicao 7831 | Sensor Sensor(56) | 1 caminhos testados | Caminho selecionado: [Sensor(56), FogNode(29)] | Nó selecionado: FogNode(29)
Requisicao 7832 | Sensor Sensor(47) | 1 caminhos testados | Caminho selecionado: [Sensor(47), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 7833 | Sensor Sensor(36) | 1 caminhos testados | Caminho selecionado: [Sensor(36), FogNode(18)] | Nó selecionado: FogNode(18)
Requisicao 7834 | Sensor Sensor(42) | 1 caminhos testados | Caminho selecionado: [Sensor(42), FogNode(21)] | Nó selecionado: FogNode(21)
Requisicao 7835 | Sensor Sensor(9) | No caminho [Sensor(9), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(9), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 7836 | Sensor Sensor(29) | No caminho [Sensor(29), FogNode(13)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(29), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7837 | Sensor Sensor(24) | 1 caminhos testados | Caminho selecionado: [Sensor(24), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7838 | Sensor Sensor(24) | 1 caminhos testados | Caminho selecionado: [Sensor(24), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7839 | Sensor Sensor(31) | No caminho [Sensor(31), FogNode(13)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(31), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7840 | Sensor Sensor(48) | 1 caminhos testados | Caminho selecionado: [Sensor(48), FogNode(25)] | Nó selecionado: FogNode(25)
Requisicao 7841 | Sensor Sensor(8) | 1 caminhos testados | Caminho selecionado: [Sensor(8), FogNode(4)] | Nó selecionado: FogNode(4)
Requisicao 7842 | Sensor Sensor(22) | No caminho [Sensor(22), FogNode(7)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(22), FogNode(9)] | Nó selecionado: FogNode(9)
Requisicao 7843 | Sensor Sensor(22) | No caminho [Sensor(22), FogNode(7)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(22), FogNode(9)] | Nó selecionado: FogNode(9)
Requisicao 7844 | Sensor Sensor(51) | 1 caminhos testados | Caminho selecionado: [Sensor(51), FogNode(28)] | Nó selecionado: FogNode(28)
Requisicao 7845 | Sensor Sensor(55) | 1 caminhos testados | Caminho selecionado: [Sensor(55), FogNode(28)] | Nó selecionado: FogNode(28)
Requisicao 7846 | Sensor Sensor(3) | 1 caminhos testados | Caminho selecionado: [Sensor(3), FogNode(0)] | Nó selecionado: FogNode(0)
Requisicao 7847 | Sensor Sensor(36) | 1 caminhos testados | Caminho selecionado: [Sensor(36), FogNode(18)] | Nó selecionado: FogNode(18)
Requisicao 7848 | Sensor Sensor(36) | 1 caminhos testados | Caminho selecionado: [Sensor(36), FogNode(18)] | Nó selecionado: FogNode(18)
Requisicao 7849 | Sensor Sensor(17) | 1 caminhos testados | Caminho selecionado: [Sensor(17), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 7850 | Sensor Sensor(54) | No caminho [Sensor(54), FogNode(25)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(54), FogNode(26)] | Nó selecionado: FogNode(26)
Requisicao 7851 | Sensor Sensor(41) | 1 caminhos testados | Caminho selecionado: [Sensor(41), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 7852 | Sensor Sensor(41) | 1 caminhos testados | Caminho selecionado: [Sensor(41), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 7853 | Sensor Sensor(47) | 1 caminhos testados | Caminho selecionado: [Sensor(47), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 7854 | Sensor Sensor(9) | No caminho [Sensor(9), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(9), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 7855 | Sensor Sensor(9) | No caminho [Sensor(9), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(9), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 7856 | Sensor Sensor(13) | 1 caminhos testados | Caminho selecionado: [Sensor(13), FogNode(17)] | Nó selecionado: FogNode(17)
Requisicao 7857 | Sensor Sensor(19) | 1 caminhos testados | Caminho selecionado: [Sensor(19), FogNode(8)] | Nó selecionado: FogNode(8)
Requisicao 7858 | Sensor Sensor(42) | 1 caminhos testados | Caminho selecionado: [Sensor(42), FogNode(21)] | Nó selecionado: FogNode(21)
Requisicao 7859 | Sensor Sensor(42) | 1 caminhos testados | Caminho selecionado: [Sensor(42), FogNode(21)] | Nó selecionado: FogNode(21)
Requisicao 7860 | Sensor Sensor(42) | 1 caminhos testados | Caminho selecionado: [Sensor(42), FogNode(21)] | Nó selecionado: FogNode(21)
Requisicao 7861 | Sensor Sensor(30) | 1 caminhos testados | Caminho selecionado: [Sensor(30), FogNode(15)] | Nó selecionado: FogNode(15)
Requisicao 7862 | Sensor Sensor(30) | 1 caminhos testados | Caminho selecionado: [Sensor(30), FogNode(15)] | Nó selecionado: FogNode(15)
Requisicao 7863 | Sensor Sensor(21) | 1 caminhos testados | Caminho selecionado: [Sensor(21), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 7864 | Sensor Sensor(18) | 1 caminhos testados | Caminho selecionado: [Sensor(18), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 7865 | Sensor Sensor(48) | 1 caminhos testados | Caminho selecionado: [Sensor(48), FogNode(25)] | Nó selecionado: FogNode(25)
Requisicao 7866 | Sensor Sensor(48) | No caminho [Sensor(48), FogNode(25)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(48), FogNode(29)] | Nó selecionado: FogNode(29)
Requisicao 7867 | Sensor Sensor(48) | No caminho [Sensor(48), FogNode(25)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(48), FogNode(29)] | Nó selecionado: FogNode(29)
Requisicao 7868 | Sensor Sensor(28) | 1 caminhos testados | Caminho selecionado: [Sensor(28), FogNode(14)] | Nó selecionado: FogNode(14)
Requisicao 7869 | Sensor Sensor(43) | No caminho [Sensor(43), FogNode(23)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(43), FogNode(18)] | Nó selecionado: FogNode(18)
Requisicao 7870 | Sensor Sensor(53) | 1 caminhos testados | Caminho selecionado: [Sensor(53), FogNode(24)] | Nó selecionado: FogNode(24)
Requisicao 7871 | Sensor Sensor(32) | 1 caminhos testados | Caminho selecionado: [Sensor(32), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7872 | Sensor Sensor(5) | 1 caminhos testados | Caminho selecionado: [Sensor(5), FogNode(5)] | Nó selecionado: FogNode(5)
Requisicao 7873 | Sensor Sensor(1) | No caminho [Sensor(1), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(1), FogNode(4)] | Nó selecionado: FogNode(4)
Requisicao 7874 | Sensor Sensor(1) | No caminho [Sensor(1), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(1), FogNode(4)] | Nó selecionado: FogNode(4)
Requisicao 7875 | Sensor Sensor(31) | 1 caminhos testados | Caminho selecionado: [Sensor(31), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 7876 | Sensor Sensor(31) | 1 caminhos testados | Caminho selecionado: [Sensor(31), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 7877 | Sensor Sensor(31) | 1 caminhos testados | Caminho selecionado: [Sensor(31), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 7878 | Sensor Sensor(31) | 1 caminhos testados | Caminho selecionado: [Sensor(31), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 7879 | Sensor Sensor(16) | 1 caminhos testados | Caminho selecionado: [Sensor(16), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 7880 | Sensor Sensor(16) | 1 caminhos testados | Caminho selecionado: [Sensor(16), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 7881 | Sensor Sensor(39) | 1 caminhos testados | Caminho selecionado: [Sensor(39), FogNode(19)] | Nó selecionado: FogNode(19)
Requisicao 7882 | Sensor Sensor(39) | 1 caminhos testados | Caminho selecionado: [Sensor(39), FogNode(19)] | Nó selecionado: FogNode(19)
Requisicao 7883 | Sensor Sensor(26) | 1 caminhos testados | Caminho selecionado: [Sensor(26), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7884 | Sensor Sensor(28) | 1 caminhos testados | Caminho selecionado: [Sensor(28), FogNode(14)] | Nó selecionado: FogNode(14)
Requisicao 7885 | Sensor Sensor(28) | 1 caminhos testados | Caminho selecionado: [Sensor(28), FogNode(14)] | Nó selecionado: FogNode(14)
Requisicao 7886 | Sensor Sensor(51) | 1 caminhos testados | Caminho selecionado: [Sensor(51), FogNode(28)] | Nó selecionado: FogNode(28)
Requisicao 7887 | Sensor Sensor(17) | 1 caminhos testados | Caminho selecionado: [Sensor(17), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 7888 | Sensor Sensor(17) | 1 caminhos testados | Caminho selecionado: [Sensor(17), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 7889 | Sensor Sensor(18) | 1 caminhos testados | Caminho selecionado: [Sensor(18), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 7890 | Sensor Sensor(1) | 1 caminhos testados | Caminho selecionado: [Sensor(1), FogNode(0)] | Nó selecionado: FogNode(0)
Requisicao 7891 | Sensor Sensor(32) | 1 caminhos testados | Caminho selecionado: [Sensor(32), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7892 | Sensor Sensor(37) | 1 caminhos testados | Caminho selecionado: [Sensor(37), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 7893 | Sensor Sensor(36) | 1 caminhos testados | Caminho selecionado: [Sensor(36), FogNode(18)] | Nó selecionado: FogNode(18)
Requisicao 7894 | Sensor Sensor(36) | 1 caminhos testados | Caminho selecionado: [Sensor(36), FogNode(18)] | Nó selecionado: FogNode(18)
Requisicao 7895 | Sensor Sensor(27) | 1 caminhos testados | Caminho selecionado: [Sensor(27), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7896 | Sensor Sensor(27) | 1 caminhos testados | Caminho selecionado: [Sensor(27), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7897 | Sensor Sensor(48) | 1 caminhos testados | Caminho selecionado: [Sensor(48), FogNode(25)] | Nó selecionado: FogNode(25)
Requisicao 7898 | Sensor Sensor(48) | 1 caminhos testados | Caminho selecionado: [Sensor(48), FogNode(25)] | Nó selecionado: FogNode(25)
Requisicao 7899 | Sensor Sensor(48) | No caminho [Sensor(48), FogNode(25)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(48), FogNode(29)] | Nó selecionado: FogNode(29)
Requisicao 7900 | Sensor Sensor(32) | 1 caminhos testados | Caminho selecionado: [Sensor(32), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7901 | Sensor Sensor(32) | 1 caminhos testados | Caminho selecionado: [Sensor(32), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7902 | Sensor Sensor(32) | 1 caminhos testados | Caminho selecionado: [Sensor(32), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7903 | Sensor Sensor(56) | 1 caminhos testados | Caminho selecionado: [Sensor(56), FogNode(29)] | Nó selecionado: FogNode(29)
Requisicao 7904 | Sensor Sensor(56) | 1 caminhos testados | Caminho selecionado: [Sensor(56), FogNode(29)] | Nó selecionado: FogNode(29)
Requisicao 7905 | Sensor Sensor(25) | 1 caminhos testados | Caminho selecionado: [Sensor(25), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 7906 | Sensor Sensor(25) | 1 caminhos testados | Caminho selecionado: [Sensor(25), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 7907 | Sensor Sensor(5) | 1 caminhos testados | Caminho selecionado: [Sensor(5), FogNode(5)] | Nó selecionado: FogNode(5)
Requisicao 7908 | Sensor Sensor(39) | 1 caminhos testados | Caminho selecionado: [Sensor(39), FogNode(19)] | Nó selecionado: FogNode(19)
Requisicao 7909 | Sensor Sensor(39) | 1 caminhos testados | Caminho selecionado: [Sensor(39), FogNode(19)] | Nó selecionado: FogNode(19)
Requisicao 7910 | Sensor Sensor(1) | 1 caminhos testados | Caminho selecionado: [Sensor(1), FogNode(0)] | Nó selecionado: FogNode(0)
Requisicao 7911 | Sensor Sensor(53) | 1 caminhos testados | Caminho selecionado: [Sensor(53), FogNode(24)] | Nó selecionado: FogNode(24)
Requisicao 7912 | Sensor Sensor(12) | No caminho [Sensor(12), FogNode(7)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(12), FogNode(11)] | Nó selecionado: FogNode(11)
Requisicao 7913 | Sensor Sensor(42) | 1 caminhos testados | Caminho selecionado: [Sensor(42), FogNode(21)] | Nó selecionado: FogNode(21)
Requisicao 7914 | Sensor Sensor(23) | No caminho [Sensor(23), FogNode(7)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(23), FogNode(9)] | Nó selecionado: FogNode(9)
Requisicao 7915 | Sensor Sensor(23) | No caminho [Sensor(23), FogNode(7)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(23), FogNode(9)] | Nó selecionado: FogNode(9)
Requisicao 7916 | Sensor Sensor(23) | No caminho [Sensor(23), FogNode(7)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(23), FogNode(9)] | Nó selecionado: FogNode(9)
Requisicao 7917 | Sensor Sensor(23) | No caminho [Sensor(23), FogNode(7)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(23), FogNode(9)] | Nó selecionado: FogNode(9)
Requisicao 7918 | Sensor Sensor(18) | 1 caminhos testados | Caminho selecionado: [Sensor(18), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 7919 | Sensor Sensor(13) | 1 caminhos testados | Caminho selecionado: [Sensor(13), FogNode(17)] | Nó selecionado: FogNode(17)
Requisicao 7920 | Sensor Sensor(13) | 1 caminhos testados | Caminho selecionado: [Sensor(13), FogNode(17)] | Nó selecionado: FogNode(17)
Requisicao 7921 | Sensor Sensor(28) | 1 caminhos testados | Caminho selecionado: [Sensor(28), FogNode(14)] | Nó selecionado: FogNode(14)
Requisicao 7922 | Sensor Sensor(28) | 1 caminhos testados | Caminho selecionado: [Sensor(28), FogNode(14)] | Nó selecionado: FogNode(14)
Requisicao 7923 | Sensor Sensor(6) | No caminho [Sensor(6), FogNode(5)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(6), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 7924 | Sensor Sensor(26) | 1 caminhos testados | Caminho selecionado: [Sensor(26), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7925 | Sensor Sensor(26) | 1 caminhos testados | Caminho selecionado: [Sensor(26), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7926 | Sensor Sensor(26) | 1 caminhos testados | Caminho selecionado: [Sensor(26), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 7927 | Sensor Sensor(26) | No caminho [Sensor(26), FogNode(16)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(26), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 7928 | Sensor Sensor(9) | 1 caminhos testados | Caminho selecionado: [Sensor(9), FogNode(0)] | Nó selecionado: FogNode(0)
Requisicao 7929 | Sensor Sensor(9) | No caminho [Sensor(9), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(9), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 7930 | Sensor Sensor(9) | No caminho [Sensor(9), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(9), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 7931 | Sensor Sensor(49) | 1 caminhos testados | Caminho selecionado: [Sensor(49), FogNode(25)] | Nó selecionado: FogNode(25)
Requisicao 7932 | Sensor Sensor(47) | 1 caminhos testados | Caminho selecionado: [Sensor(47), FogNode(22)] | Nó selecionado: FogNode(22)
